utterance_idx,ut_len,Empathy,Talker,Negative_score,Neutral_score,Positivity_score,Happy,Fear,Sad,Bored,Angry,Excited,news,query,spam,marketing,feedback,complaint,suggestion,appreciation,IMPACT,EDUCATION,POLITICS,ENTERTAINMENT,TASTE,SPORTS,HEALTHY LIVING,GREEN,BUSINESS,WORLDPOST,TECH,SCIENCE,ARTS & CULTURE,CRIME,TRAVEL,RELIGION,context_encoded
6,47,4,2,0.259,0.515,0.226,0.1507287939,0.235667058,0.2117927149,0.0429153957,0.2194946182,0.1394014194,0.08,0.013,0.688,0.036,0.183,0.0,0.0,0.0,0.4229513705,0.0,0.0,0.4287730753,0.0,0.0897377282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26
7,42,4,1,0.064,0.744,0.192,0.1086771148,0.4203936436,0.1177474486,0.1146606809,0.072901839,0.1656192732,0.003,0.012,0.69,0.006,0.29,0.0,0.0,0.0,0.1884316802,0.0,0.0,0.5828157663,0.0,0.0,0.0505042709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26
1,114,4,1,0.849,0.109,0.042,0.0468893993,0.1383371876,0.3429398959,0.0146770467,0.3733963426,0.0837601278,0.058,0.276,0.157,0.111,0.397,0.782,0.125,0.094,0.0,0.0,0.2873805165,0.2901066244,0.0,0.0,0.0,0.1426675916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21
2,51,4,2,0.245,0.598,0.158,0.1721812044,0.4229549982,0.1373624797,0.0338009925,0.0989632299,0.1347370954,0.024,0.4,0.438,0.01,0.128,0.0,0.0,0.0,0.0986990482,0.0,0.1543343067,0.4944760501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21
3,66,4,1,0.549,0.253,0.197,0.1468661322,0.1297715749,0.2539244389,0.0959450401,0.3084523824,0.0650404315,0.013,0.141,0.165,0.042,0.639,0.257,0.101,0.642,0.062257003,0.0,0.7788367867,0.0,0.0,0.0,0.0478281565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21
4,43,4,2,0.014,0.127,0.859,0.5143538025,0.1780845403,0.0737365033,0.0,0.0500897348,0.1837354191,0.018,0.061,0.281,0.014,0.625,0.012,0.077,0.911,0.3289073706,0.0,0.0,0.341953069,0.0,0.0,0.156690836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21
1,67,3,1,0.845,0.11,0.045,0.0588653156,0.2636508844,0.2444801034,0.0074336141,0.2604906723,0.1650794102,0.041,0.166,0.188,0.021,0.584,0.423,0.054,0.523,0.5817406178,0.0,0.0,0.2891861796,0.0,0.0,0.0790922269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17
2,29,3,2,0.354,0.628,0.019,0.0475774669,0.2694250925,0.2811147429,0.1167184945,0.2147361799,0.0704280232,0.0,0.899,0.068,0.001,0.031,0.0,0.0,0.0,0.2319802046,0.0,0.4502176344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2098798156,0.0,0.0,0.0,0.0,0.0,17
3,27,3,1,0.209,0.402,0.39,0.2609392876,0.2078367598,0.052037427,0.0350691728,0.1313625271,0.3127548256,0.014,0.042,0.282,0.017,0.645,0.045,0.471,0.484,0.2175411582,0.0,0.3864423037,0.1993571967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17
4,36,3,2,0.6,0.391,0.009,0.0618586916,0.1668412181,0.1422441643,0.0866895516,0.4201917996,0.1221745747,0.004,0.84,0.111,0.0,0.045,0.0,0.0,0.0,0.537576437,0.0,0.1051748917,0.1136689633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17
1,108,3,1,0.145,0.372,0.483,0.0953625781,0.0903005606,0.0174798498,0.1702512636,0.0710257388,0.5555800092,0.034,0.024,0.381,0.24,0.321,0.0,0.0,0.0,0.5928903222,0.0,0.0565394945,0.0,0.0,0.0,0.3203910291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14
2,41,3,2,0.189,0.762,0.049,0.0340359547,0.3206125281,0.2540659877,0.0870349387,0.1079051996,0.1963453911,0.033,0.457,0.43,0.014,0.066,0.0,0.0,0.0,0.2256900966,0.0,0.0,0.4160549343,0.0,0.1128750294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14
3,8,3,1,0.016,0.508,0.475,0.1069493751,0.0505907914,0.0242062653,0.0250790485,0.0607490862,0.7324254335,0.035,0.043,0.605,0.192,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.3215672672,0.2267616987,0.1437256187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14
4,53,3,2,0.126,0.174,0.701,0.125322588,0.0801423111,0.0681284389,0.0434451031,0.3116524122,0.3713091467,0.015,0.135,0.244,0.181,0.425,0.119,0.318,0.563,0.0,0.0,0.0315289125,0.4307842255,0.0,0.0,0.4622598886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14
1,83,2,1,0.173,0.331,0.496,0.2593807034,0.2468961338,0.0409085231,0.0174290058,0.0358853607,0.3995002732,0.033,0.036,0.251,0.276,0.405,0.041,0.156,0.803,0.3433016241,0.0,0.0,0.043643672,0.0,0.0,0.5703917742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14
2,5,2,2,0.03,0.886,0.085,0.2289203247,0.1207826763,0.1370943568,0.1694542421,0.1536208867,0.1901275134,0.117,0.013,0.744,0.007,0.12,0.0,0.0,0.0,0.1828966141,0.0,0.2623664737,0.2812148035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14
3,78,2,1,0.383,0.31,0.307,0.2003776103,0.1584033475,0.1382579382,0.0497748856,0.1136676747,0.3395185437,0.023,0.021,0.424,0.051,0.481,0.269,0.254,0.478,0.0098938728,0.0,0.9865070581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007949722,14
4,22,2,2,0.704,0.289,0.008,0.1358401549,0.1723362576,0.2958772404,0.0808947076,0.2485227422,0.0665288973,0.003,0.339,0.364,0.004,0.29,0.0,0.0,0.0,0.5611515045,0.0,0.0,0.244056955,0.0,0.0,0.0,0.0,0.0,0.0674579963,0.0,0.0,0.0,0.0,0.0,0.0,14
1,86,3,1,0.819,0.167,0.014,0.0171020834,0.2142156605,0.4656161241,0.0210557429,0.242295565,0.039714824,0.005,0.559,0.204,0.002,0.23,0.0,0.0,0.0,0.4962103665,0.0,0.0,0.1787627339,0.0,0.0,0.0,0.0,0.1426080465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13
2,66,3,2,0.825,0.172,0.004,0.0044245105,0.4120212261,0.3870535004,0.0226344814,0.164215513,0.0096507686,0.001,0.687,0.135,0.001,0.176,0.0,0.0,0.0,0.0,0.0,0.0,0.8790260553,0.0688245296,0.028611673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13
3,115,3,1,0.915,0.079,0.006,0.0535249733,0.2170688261,0.2590441932,0.0231828122,0.3562307545,0.0909484408,0.005,0.183,0.278,0.005,0.529,0.893,0.058,0.049,0.4002328217,0.1318363845,0.0,0.0,0.0,0.0,0.0,0.0,0.2763830423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13
4,72,3,2,0.355,0.193,0.452,0.4135021104,0.1289365029,0.1176863818,0.0988836592,0.1721518224,0.0688395233,0.013,0.141,0.097,0.13,0.619,0.023,0.018,0.959,0.0,0.0,0.0,0.7286562324,0.0,0.0,0.0,0.0,0.0417610705,0.0,0.1361941695,0.0,0.0,0.0,0.0,0.0,13
1,49,4,1,0.466,0.475,0.059,0.0062821726,0.234689454,0.3728401937,0.0369273701,0.3450445037,0.0042163059,0.006,0.88,0.051,0.001,0.062,0.0,0.0,0.0,0.6398884058,0.0,0.1502128094,0.0,0.0,0.0,0.0721740052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4
2,64,4,2,0.89,0.098,0.012,0.0688762797,0.1520296236,0.3333351249,0.2250971561,0.1679943253,0.0526674904,0.005,0.24,0.107,0.011,0.637,0.871,0.014,0.115,0.7324818969,0.0,0.0,0.223460868,0.0,0.0,0.0,0.0,0.0,0.016561022,0.0,0.0,0.0,0.0,0.0,0.0,4
3,65,4,1,0.736,0.233,0.031,0.0158023013,0.5019299813,0.3966542306,0.0161283988,0.0591851755,0.0102999124,0.007,0.186,0.168,0.001,0.638,0.774,0.043,0.183,0.182023257,0.0,0.0,0.07518664,0.0,0.0,0.6855297089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4
4,102,4,2,0.848,0.112,0.04,0.0391077231,0.30123534,0.3226725893,0.0394806015,0.2667275256,0.0307762205,0.011,0.301,0.156,0.006,0.527,0.614,0.078,0.308,0.2258590758,0.0,0.0,0.1270006299,0.0,0.0,0.4443309605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4
1,17,3,1,0.247,0.638,0.115,0.0738869699,0.755230638,0.0531605327,0.0151356653,0.0167294488,0.0858567452,0.004,0.507,0.24,0.007,0.241,0.0,0.0,0.0,0.4525794983,0.0,0.1202225536,0.2687576115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2,25,3,2,0.304,0.675,0.021,0.0437640766,0.1656460886,0.2916653284,0.0833433134,0.386799091,0.028782102,0.0,0.966,0.021,0.0,0.013,0.0,0.0,0.0,0.3704452515,0.0,0.0,0.3465609252,0.0,0.0,0.0,0.0,0.0675973669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3,41,3,1,0.919,0.073,0.008,0.0017832975,0.3897522038,0.4813332756,0.0236379768,0.0962567505,0.0072364957,0.003,0.358,0.126,0.0,0.513,0.988,0.003,0.009,0.5586628914,0.0,0.0,0.1180878133,0.0,0.0,0.1608546674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
4,91,3,2,0.895,0.101,0.004,0.0307487676,0.3644115718,0.3287293828,0.0664138601,0.1710658705,0.0386305472,0.026,0.123,0.266,0.002,0.584,0.88,0.056,0.064,0.7433159351,0.0,0.06574931,0.0,0.0,0.0,0.1325567663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1,37,2,1,0.161,0.473,0.366,0.1388284103,0.3015451405,0.1768839328,0.1090406411,0.0876600891,0.1860417862,0.006,0.044,0.23,0.029,0.691,0.075,0.173,0.753,0.2189462185,0.0,0.0471170619,0.5417665839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
2,29,2,2,0.064,0.878,0.058,0.0845334906,0.3083840408,0.2306254252,0.114242746,0.1432492848,0.1189650126,0.0,0.94,0.036,0.001,0.023,0.0,0.0,0.0,0.0,0.0,0.0,0.9572411776,0.0,0.0,0.0,0.0,0.0,0.0042596175,0.0203671902,0.0,0.0,0.0,0.0,0.0,10
3,108,2,1,0.848,0.122,0.03,0.0332351674,0.2571177797,0.3474887975,0.0632287013,0.2342409723,0.0646885819,0.146,0.128,0.178,0.017,0.532,0.892,0.039,0.069,0.2193724215,0.0,0.2227345705,0.0,0.0,0.0,0.2397534251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
4,31,2,2,0.222,0.735,0.042,0.0451021331,0.4677267153,0.1961221517,0.0825473595,0.1040241777,0.1044774627,0.002,0.867,0.084,0.008,0.039,0.0,0.0,0.0,0.0,0.0,0.3792332709,0.0322992429,0.0,0.0,0.0,0.0,0.5307596922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
1,59,4,1,0.894,0.097,0.009,0.0106279337,0.1512566646,0.667795626,0.0306476898,0.1308373758,0.0088347102,0.008,0.048,0.461,0.003,0.48,0.858,0.015,0.127,0.5611642599,0.0,0.1279911697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0972034857,0.0,0.0,0.0,27
2,55,4,2,0.673,0.301,0.026,0.1641539592,0.1589789953,0.4772891865,0.0639677731,0.0763008218,0.0593092642,0.004,0.431,0.144,0.003,0.419,0.0,0.0,0.0,0.1040557101,0.0,0.0,0.0,0.0,0.0383080766,0.8324631453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27
3,41,4,1,0.839,0.133,0.028,0.0302288087,0.1450639239,0.6720274132,0.0193645757,0.1121666898,0.0211485886,0.008,0.156,0.474,0.005,0.357,0.0,0.0,0.0,0.387739867,0.0,0.3607877791,0.1672880799,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27
4,57,4,2,0.473,0.517,0.01,0.0406960365,0.1830053344,0.6340930282,0.0593001981,0.0573300769,0.0255753259,0.003,0.457,0.223,0.0,0.317,0.0,0.0,0.0,0.7206043005,0.0,0.0,0.1842985451,0.0,0.0,0.0575552583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27
1,165,4,1,0.775,0.162,0.063,0.0439495217,0.2136722036,0.3384010857,0.0462077402,0.2462844878,0.1114849609,0.073,0.342,0.263,0.025,0.298,0.0,0.0,0.0,0.8045950532,0.0,0.0,0.0,0.0,0.0,0.0490508638,0.0,0.0738418698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11
2,61,4,2,0.462,0.401,0.137,0.2743533149,0.1035833608,0.0706602414,0.0822833647,0.080914326,0.3882053922,0.002,0.046,0.475,0.017,0.46,0.0,0.0,0.0,0.8415663242,0.0,0.0533272997,0.0,0.0,0.0,0.0,0.0,0.0,0.0332095288,0.0,0.0,0.0,0.0,0.0,0.0,11
3,52,4,1,0.32,0.433,0.247,0.2128415609,0.241815197,0.1687395039,0.1620230256,0.101477657,0.1131030556,0.005,0.345,0.368,0.012,0.27,0.0,0.0,0.0,0.1707463861,0.0,0.0,0.5814784169,0.0,0.0,0.0925896019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11
4,76,4,2,0.316,0.279,0.404,0.3759463942,0.0567026397,0.0259782549,0.0983869434,0.2876237507,0.155362017,0.024,0.012,0.114,0.342,0.507,0.124,0.473,0.403,0.3132979572,0.0,0.0,0.0502633154,0.0,0.0,0.5879231691,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11
1,28,4,1,0.009,0.047,0.944,0.4702842806,0.1503695994,0.0530740306,0.0039426315,0.0323580181,0.2899714398,0.001,0.001,0.343,0.006,0.649,0.0,0.001,0.998,0.7577883601,0.0,0.0408068262,0.1345787793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20
2,38,4,2,0.132,0.764,0.105,0.1286388893,0.3246108205,0.268754189,0.1033617776,0.0714424976,0.1031918261,0.01,0.44,0.436,0.006,0.107,0.0,0.0,0.0,0.4153738916,0.0,0.3390079439,0.1096002683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20
3,55,4,1,0.089,0.388,0.523,0.1334912278,0.1830390605,0.1807818578,0.0700620814,0.0498572943,0.3827684782,0.014,0.003,0.642,0.013,0.328,0.0,0.0,0.0,0.3444265425,0.2277704775,0.0,0.0,0.0,0.0,0.0,0.0,0.3283068836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20
4,66,4,2,0.119,0.194,0.687,0.4466633165,0.1459694718,0.0645651047,0.0436481211,0.1256578962,0.1734960897,0.03,0.015,0.191,0.074,0.689,0.003,0.004,0.993,0.0262812059,0.0,0.0771788359,0.8345523477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20
1,66,4,1,0.073,0.325,0.601,0.3830227312,0.0775910002,0.1205732345,0.0080314601,0.030815342,0.3799662321,0.004,0.021,0.413,0.019,0.543,0.003,0.01,0.987,0.9837701321,0.0046031377,0.0060401829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7
2,58,4,2,0.132,0.695,0.173,0.2099123859,0.3693133033,0.156536518,0.0416311063,0.0949217589,0.1276849276,0.001,0.554,0.141,0.002,0.301,0.0,0.0,0.0,0.3279128671,0.126382038,0.0,0.350333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7
3,35,4,1,0.302,0.568,0.131,0.106371568,0.2038987551,0.1692958121,0.0753593366,0.3169402285,0.1281342996,0.025,0.07,0.38,0.017,0.509,0.281,0.133,0.586,0.3461595178,0.3100840151,0.1978407055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7
4,31,4,2,0.301,0.681,0.018,0.0323506328,0.187291666,0.2984216894,0.0917232015,0.3543230446,0.0358897657,0.0,0.975,0.014,0.0,0.011,0.0,0.0,0.0,0.0,0.0,0.0,0.5120572448,0.0,0.0,0.0,0.0,0.0926873684,0.0,0.1514696628,0.0,0.0,0.0,0.0,0.0,7
1,57,4,1,0.098,0.66,0.242,0.206792169,0.4138380133,0.1723711154,0.0223803885,0.0489833403,0.1356349735,0.022,0.11,0.512,0.021,0.336,0.0,0.0,0.0,0.0,0.0,0.0,0.1788370907,0.471558392,0.0,0.0,0.0,0.1337505728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5
2,51,4,2,0.449,0.48,0.071,0.089123423,0.1873206996,0.2481051085,0.0622732186,0.3467341739,0.0664433764,0.001,0.925,0.045,0.004,0.026,0.0,0.0,0.0,0.0,0.0,0.0565201826,0.2473305911,0.6327354312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5
3,109,4,1,0.87,0.099,0.031,0.0710653448,0.2431207413,0.3947292345,0.06384355,0.1504267272,0.0768144022,0.094,0.069,0.198,0.01,0.629,0.658,0.066,0.276,0.0,0.0,0.0803349912,0.5681370497,0.162697807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5
4,92,4,2,0.954,0.042,0.004,0.0069655234,0.2326080953,0.2114844688,0.0112472829,0.5293227569,0.0083718728,0.003,0.613,0.067,0.001,0.315,0.0,0.0,0.0,0.1223519072,0.0,0.0,0.6807575822,0.0,0.0,0.0848672241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5
1,36,4,1,0.01,0.245,0.745,0.2370473315,0.3791131472,0.0176739534,0.0047932849,0.0221501886,0.3392220944,0.051,0.033,0.148,0.152,0.616,0.024,0.157,0.819,0.1159712449,0.0,0.1224344522,0.5867856741,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5
2,33,4,2,0.269,0.347,0.384,0.0664698524,0.1805721636,0.3217267488,0.0600908391,0.3404335752,0.0307068209,0.002,0.727,0.13,0.007,0.133,0.0,0.0,0.0,0.0,0.0,0.0552980714,0.8825995326,0.0,0.0,0.0,0.0,0.0161891207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5
3,93,4,1,0.719,0.223,0.058,0.0328321817,0.5747266853,0.2826505399,0.0145069122,0.0368681345,0.0584155464,0.003,0.057,0.105,0.002,0.834,0.614,0.176,0.21,0.2875320315,0.0,0.0,0.2788062394,0.0,0.0,0.0,0.0,0.1346505731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5
4,44,4,2,0.085,0.266,0.649,0.3832732587,0.098073687,0.0422116077,0.0312725325,0.1443719864,0.3007969276,0.019,0.021,0.39,0.161,0.41,0.016,0.167,0.817,0.0,0.0,0.0,0.7882124186,0.1157653183,0.0,0.0,0.0,0.0,0.0,0.0289155524,0.0,0.0,0.0,0.0,0.0,5
1,76,4,1,0.015,0.084,0.901,0.2269380602,0.1899441044,0.0112317326,0.0040225097,0.0627584766,0.5051051166,0.036,0.004,0.173,0.031,0.755,0.003,0.009,0.988,0.7985117435,0.0,0.0,0.0,0.0,0.0,0.0628863424,0.0,0.0508371033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8
2,79,4,2,0.013,0.112,0.875,0.4819522027,0.1454788781,0.0309606077,0.0270153782,0.0448183901,0.2697745433,0.01,0.008,0.232,0.139,0.611,0.001,0.001,0.998,0.1929477751,0.0,0.0,0.4949836731,0.1228328422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8
3,46,4,1,0.12,0.438,0.441,0.2682363047,0.2129226552,0.0986733535,0.0258948456,0.1070246655,0.2872481755,0.009,0.069,0.074,0.052,0.796,0.042,0.412,0.546,0.2653801143,0.0,0.3743982911,0.1838498861,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8
4,59,4,2,0.337,0.49,0.173,0.1617311433,0.2361253007,0.4555251394,0.0,0.0917667072,0.0548517093,0.002,0.124,0.243,0.006,0.625,0.046,0.036,0.918,0.3079257905,0.0,0.4634883106,0.1064742655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8
1,48,3,1,0.202,0.556,0.241,0.0868670556,0.2823464583,0.3676665599,0.0489854785,0.1021596009,0.1119748469,0.022,0.025,0.486,0.002,0.464,0.0,0.0,0.0,0.2164492905,0.0,0.0,0.68204844,0.0,0.0,0.0712838992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12
2,13,3,2,0.172,0.824,0.004,0.0217954541,0.3440868793,0.2489079963,0.1235896883,0.1585890751,0.103030907,0.0,0.988,0.007,0.0,0.005,0.0,0.0,0.0,0.2725345492,0.0,0.1997504234,0.2975480556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12
3,103,3,1,0.976,0.023,0.001,0.0035066847,0.5401302604,0.3749618078,0.0025625824,0.0720789621,0.0067597026,0.008,0.038,0.29,0.001,0.663,0.951,0.019,0.03,0.0,0.0,0.0,0.7049486041,0.0416380949,0.0,0.0,0.2275723964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12
4,12,3,2,0.978,0.021,0.001,0.02156499,0.4235000943,0.2796093243,0.112284631,0.1147150756,0.048325885,0.002,0.023,0.313,0.001,0.661,0.963,0.012,0.025,0.1367929727,0.0,0.2855469584,0.2821662724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12
1,31,5,1,0.902,0.095,0.003,0.0016967225,0.0972439684,0.1940241854,0.3290920578,0.3769782607,0.0009648052,0.001,0.43,0.172,0.004,0.393,0.0,0.0,0.0,0.3759501576,0.0,0.1952316165,0.1655286551,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2,166,5,2,0.351,0.511,0.139,0.2785677195,0.2185073548,0.2372219023,0.0583025061,0.0677789473,0.13962157,0.028,0.442,0.098,0.034,0.398,0.0,0.0,0.0,0.0,0.0,0.1483821869,0.5401335955,0.0,0.1468652189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3,51,5,1,0.925,0.074,0.001,0.014549942,0.204191901,0.2019136083,0.0646144489,0.4577144779,0.0570156219,0.002,0.555,0.255,0.001,0.187,0.0,0.0,0.0,0.5048894882,0.1763520986,0.1686734706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
4,79,5,2,0.626,0.34,0.034,0.143166107,0.1729537035,0.5516936288,0.0143876656,0.0407091567,0.0770897384,0.003,0.02,0.089,0.001,0.887,0.106,0.08,0.814,0.1226830184,0.0,0.0,0.6187896132,0.0,0.0975689888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1,85,4,1,0.003,0.056,0.942,0.5555773928,0.194514884,0.012216967,0.0097080843,0.0198534038,0.2081292681,0.004,0.022,0.243,0.151,0.579,0.002,0.059,0.939,0.1678738147,0.0,0.0,0.0,0.603264451,0.0,0.181015417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26
2,25,4,2,0.041,0.449,0.51,0.2623568078,0.2657656801,0.1106611493,0.0453208978,0.115771496,0.2001239691,0.002,0.149,0.418,0.012,0.419,0.01,0.187,0.803,0.4470206499,0.0,0.0,0.221626699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.078170009,0.0,0.0,0.0,26
3,63,4,1,0.097,0.403,0.5,0.5844702388,0.1262104567,0.0889010991,0.023919542,0.0320375635,0.1444610998,0.006,0.146,0.405,0.016,0.427,0.029,0.01,0.961,0.0049510738,0.0,0.0,0.0,0.9916322827,0.0,0.0012037014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26
4,29,4,2,0.022,0.235,0.743,0.5793950989,0.1112121029,0.1081385384,0.0,0.0463867757,0.154867484,0.002,0.015,0.315,0.003,0.665,0.002,0.002,0.995,0.2501017749,0.0,0.0467982627,0.6121486425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26
1,62,4,1,0.107,0.575,0.318,0.2154498427,0.3970423519,0.2285662987,0.0431079612,0.0596131152,0.0562204301,0.006,0.03,0.673,0.005,0.285,0.0,0.0,0.0,0.466633141,0.0,0.0,0.1607126445,0.0,0.0,0.2498555034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
2,65,4,2,0.103,0.76,0.137,0.2395198999,0.1773889849,0.3513988332,0.0753269918,0.0480433362,0.108321954,0.001,0.102,0.72,0.003,0.174,0.0,0.0,0.0,0.0267961957,0.0,0.0,0.8563919067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.064360179,0.0,0.0,0.0,24
3,128,4,1,0.254,0.417,0.329,0.3590587654,0.172639551,0.1467721097,0.060670808,0.03037074,0.2304880258,0.007,0.025,0.408,0.047,0.514,0.034,0.078,0.888,0.8520702124,0.024248993,0.0,0.0,0.0,0.0,0.0794201493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
4,103,4,2,0.076,0.225,0.699,0.3034551087,0.2051564536,0.156986944,0.0392582263,0.0747026913,0.2204405761,0.008,0.016,0.229,0.064,0.684,0.012,0.029,0.959,0.0623673461,0.0,0.0,0.4633662701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3233285248,0.0,0.0,0.0,0.0,24
1,110,3,1,0.788,0.185,0.027,0.073587829,0.3752627008,0.2861350747,0.0276524087,0.1200482587,0.1173137279,0.086,0.067,0.23,0.012,0.605,0.784,0.081,0.135,0.100092873,0.0,0.1363094747,0.6436482668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30
2,30,3,2,0.571,0.4,0.029,0.1241338423,0.2472436313,0.1151938391,0.1309933309,0.1324854695,0.2499498869,0.005,0.883,0.072,0.003,0.036,0.0,0.0,0.0,0.3537410498,0.0,0.0,0.1086437479,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2283816785,0.0,0.0,0.0,0.0,30
3,78,3,1,0.973,0.025,0.002,0.0865878581,0.1590827523,0.5391140434,0.0365625511,0.1118849079,0.0667678871,0.048,0.036,0.267,0.006,0.643,0.937,0.011,0.051,0.0614691526,0.0,0.4244989455,0.0,0.0,0.0,0.0,0.4303572476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30
4,62,3,2,0.491,0.382,0.127,0.3064168294,0.171586359,0.1024186058,0.051497013,0.1566293687,0.2114518241,0.009,0.129,0.12,0.009,0.733,0.317,0.482,0.202,0.3200915754,0.0,0.1867892444,0.0,0.0,0.0,0.1459603608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30
